,comment,rating
1145,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1146,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1147,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1148,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1149,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1150,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1151,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1152,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1153,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
1154,"Alt bağlantı vidalarını tam sıktığımda suntanın üst tarafından hafif patlattı. Sıkmazsan da üst oynuyor. Vidayı 2 mm kısa yapsalardı veya suntayı 2mm kalınlaştırsalardı yine sapasağlam olacaktı. Patlayan yer laptopun altında kaldığı için iade etmiyorum. Alacak olanlar dikkat etsin. Birileri çıkıp kullanıcı hatası, sıkarken çok zorlamışsın vs diyebilir. Altına 1 mm pul koyduğum halde hafif patlattı. Pul koymasam sanırım tam kabaracaktı. Ürünün sağlamlığına diyecek bişey yok. Diğer tüm parçaları sapasağlam. Ben alırım, alt bağlantıyı tam sıkmam, her kolumu koyduğumda suntası oynasın diyorsanız veya vidaların altına daha kalın pul takarım sorun olmaz diyorsanız buyurun alın.",3
1155,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1156,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1157,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1158,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1159,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1160,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1161,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1162,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1163,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
1164,"Alt bağlantı vidalarını tam sıktığımda suntanın üst tarafından hafif patlattı. Sıkmazsan da üst oynuyor. Vidayı 2 mm kısa yapsalardı veya suntayı 2mm kalınlaştırsalardı yine sapasağlam olacaktı. Patlayan yer laptopun altında kaldığı için iade etmiyorum. Alacak olanlar dikkat etsin. Birileri çıkıp kullanıcı hatası, sıkarken çok zorlamışsın vs diyebilir. Altına 1 mm pul koyduğum halde hafif patlattı. Pul koymasam sanırım tam kabaracaktı. Ürünün sağlamlığına diyecek bişey yok. Diğer tüm parçaları sapasağlam. Ben alırım, alt bağlantıyı tam sıkmam, her kolumu koyduğumda suntası oynasın diyorsanız veya vidaların altına daha kalın pul takarım sorun olmaz diyorsanız buyurun alın.",3
1165,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1166,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1167,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1168,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1169,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1170,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1171,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1172,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1173,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
1174,"Alt bağlantı vidalarını tam sıktığımda suntanın üst tarafından hafif patlattı. Sıkmazsan da üst oynuyor. Vidayı 2 mm kısa yapsalardı veya suntayı 2mm kalınlaştırsalardı yine sapasağlam olacaktı. Patlayan yer laptopun altında kaldığı için iade etmiyorum. Alacak olanlar dikkat etsin. Birileri çıkıp kullanıcı hatası, sıkarken çok zorlamışsın vs diyebilir. Altına 1 mm pul koyduğum halde hafif patlattı. Pul koymasam sanırım tam kabaracaktı. Ürünün sağlamlığına diyecek bişey yok. Diğer tüm parçaları sapasağlam. Ben alırım, alt bağlantıyı tam sıkmam, her kolumu koyduğumda suntası oynasın diyorsanız veya vidaların altına daha kalın pul takarım sorun olmaz diyorsanız buyurun alın.",3
1175,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1176,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1177,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1178,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1179,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1180,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1181,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1182,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1183,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
1184,"Alt bağlantı vidalarını tam sıktığımda suntanın üst tarafından hafif patlattı. Sıkmazsan da üst oynuyor. Vidayı 2 mm kısa yapsalardı veya suntayı 2mm kalınlaştırsalardı yine sapasağlam olacaktı. Patlayan yer laptopun altında kaldığı için iade etmiyorum. Alacak olanlar dikkat etsin. Birileri çıkıp kullanıcı hatası, sıkarken çok zorlamışsın vs diyebilir. Altına 1 mm pul koyduğum halde hafif patlattı. Pul koymasam sanırım tam kabaracaktı. Ürünün sağlamlığına diyecek bişey yok. Diğer tüm parçaları sapasağlam. Ben alırım, alt bağlantıyı tam sıkmam, her kolumu koyduğumda suntası oynasın diyorsanız veya vidaların altına daha kalın pul takarım sorun olmaz diyorsanız buyurun alın.",3
1185,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1186,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1187,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1188,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1189,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1190,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1191,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1192,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1193,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
1194,"Alt bağlantı vidalarını tam sıktığımda suntanın üst tarafından hafif patlattı. Sıkmazsan da üst oynuyor. Vidayı 2 mm kısa yapsalardı veya suntayı 2mm kalınlaştırsalardı yine sapasağlam olacaktı. Patlayan yer laptopun altında kaldığı için iade etmiyorum. Alacak olanlar dikkat etsin. Birileri çıkıp kullanıcı hatası, sıkarken çok zorlamışsın vs diyebilir. Altına 1 mm pul koyduğum halde hafif patlattı. Pul koymasam sanırım tam kabaracaktı. Ürünün sağlamlığına diyecek bişey yok. Diğer tüm parçaları sapasağlam. Ben alırım, alt bağlantıyı tam sıkmam, her kolumu koyduğumda suntası oynasın diyorsanız veya vidaların altına daha kalın pul takarım sorun olmaz diyorsanız buyurun alın.",3
1195,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1196,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1197,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1198,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1199,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1200,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1201,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1202,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1203,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
1204,"Alt bağlantı vidalarını tam sıktığımda suntanın üst tarafından hafif patlattı. Sıkmazsan da üst oynuyor. Vidayı 2 mm kısa yapsalardı veya suntayı 2mm kalınlaştırsalardı yine sapasağlam olacaktı. Patlayan yer laptopun altında kaldığı için iade etmiyorum. Alacak olanlar dikkat etsin. Birileri çıkıp kullanıcı hatası, sıkarken çok zorlamışsın vs diyebilir. Altına 1 mm pul koyduğum halde hafif patlattı. Pul koymasam sanırım tam kabaracaktı. Ürünün sağlamlığına diyecek bişey yok. Diğer tüm parçaları sapasağlam. Ben alırım, alt bağlantıyı tam sıkmam, her kolumu koyduğumda suntası oynasın diyorsanız veya vidaların altına daha kalın pul takarım sorun olmaz diyorsanız buyurun alın.",3
1205,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1206,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1207,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1208,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1209,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1210,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1211,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1212,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1213,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
1214,"Alt bağlantı vidalarını tam sıktığımda suntanın üst tarafından hafif patlattı. Sıkmazsan da üst oynuyor. Vidayı 2 mm kısa yapsalardı veya suntayı 2mm kalınlaştırsalardı yine sapasağlam olacaktı. Patlayan yer laptopun altında kaldığı için iade etmiyorum. Alacak olanlar dikkat etsin. Birileri çıkıp kullanıcı hatası, sıkarken çok zorlamışsın vs diyebilir. Altına 1 mm pul koyduğum halde hafif patlattı. Pul koymasam sanırım tam kabaracaktı. Ürünün sağlamlığına diyecek bişey yok. Diğer tüm parçaları sapasağlam. Ben alırım, alt bağlantıyı tam sıkmam, her kolumu koyduğumda suntası oynasın diyorsanız veya vidaların altına daha kalın pul takarım sorun olmaz diyorsanız buyurun alın.",3
1215,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1216,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1217,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1218,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1219,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1220,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1221,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1222,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1223,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
1224,"Alt bağlantı vidalarını tam sıktığımda suntanın üst tarafından hafif patlattı. Sıkmazsan da üst oynuyor. Vidayı 2 mm kısa yapsalardı veya suntayı 2mm kalınlaştırsalardı yine sapasağlam olacaktı. Patlayan yer laptopun altında kaldığı için iade etmiyorum. Alacak olanlar dikkat etsin. Birileri çıkıp kullanıcı hatası, sıkarken çok zorlamışsın vs diyebilir. Altına 1 mm pul koyduğum halde hafif patlattı. Pul koymasam sanırım tam kabaracaktı. Ürünün sağlamlığına diyecek bişey yok. Diğer tüm parçaları sapasağlam. Ben alırım, alt bağlantıyı tam sıkmam, her kolumu koyduğumda suntası oynasın diyorsanız veya vidaların altına daha kalın pul takarım sorun olmaz diyorsanız buyurun alın.",3
1225,Fotoğraflarda görüldüğü gibi güzel.  Kurulumu basit çok fonksiyonel bi sehpa. Ürün çok güzel paketlenmiş açarken baya zorlandım☺️ kurulum şeması göndermişler parçaları da eksiksiz geldi teşekkürler 🤩,5
1226,Ürün gerçekten çok güzel ve kaliteli. Montaj için sadece çekiç gerekli,5
1227,"Elinden her iş gelen biri olarak yorum yapıyorum.
Tek kelimeyle harika. Tam bir fiyat performans ürünü. Çok beğendim. İsveçli markanın dandik sunta ürününe dünyanın parasını vermeyin derim. Taşıyıcı ayakların metal olması çok iyi, uzun ömürlü olacağını düşünüyorum. Ürün kutusunda, iyi ambalajında, tim parçaları eksikiz ve montaj şeması ile geldi. Hatta allen anahtarı ve vidaler için plastik ahşap dubelleri de içinde idi. Ben çok memnun kaldim.",5
1228,Kesinlikle malzeme kalitesi yüksek bir ürün. Mobilyada iş yaparken kullanmak için aldım. Ürün kurulumu kolay. Eşinle beraber severek yaptık. Satıcı ürünü ambalajlaması çok kaliteliydi. Ürün elime hızlı ulaştı.,5
1229,"Çok güzel,çok kullanışlı tam aradığım ölçülerde bir masa.Kurulumu çok basit ve sorunsuz oldu.Anlamadigim şey;yorumlarda hızlı kargo demişler de ben pazar akşamı sipariş verdim,hemen ""kargoya verildi ""bildirimi geldi ve ürün pzts elime ulaştı.Ultra hızlı kargo sanırım bu.Pazar aksami açık kargoyu nerden buldunuz😄.Paketleme,açıklama çok iyiydi.Kesinlikle tavsiye ediyorum",5
1230,Çok güzel paketlenmiş bir şekilde geldi. Oğlum ödevlerini rahat yapsın diye aldım. Rahat ve kullanışlı ama fiyatı gerçekten biraz pahalı.,4
1231,Beklediğimden çok daha iyi geldi. Paketlemesi çok güzeldi sorunsuz ulaştı elime. Büyüklüğü gayet ideal.tavsiye ederim.,5
1232,"Ertesi gün elime sağlam parçaları eksiksiz olarak geçti. Şemaları takip ederek kolayca kurdum. Oldukça sağlam, 5 kilodan fazla kedim üstünde yatıyor arada. 5-6 gündür kullanıyorum memnun kaldım ,teşekkürler",5
1233,"Uzun zamandır bu tarz bir sehpa almayı düşünüyordum. Uygun bir fiyatla aldığımı düşünüyorum. Kurulumda zorluk yaşamadım ve tam istediğim gibi oldu. Ürünün paketlenmesi iyiydi ancak köşede küçük bir çatlak gördüm. Yine de değiştirmeyi düşünmüyorum, taşımada her zaman böyle şeyler oluyor malesef.",5
